school_code,udise_code,hss_code,vhse_code,name,type,level,established_year,address,pin_code,district,sub_district,education_district,assembly_constituency,parliament_constituency,latitude,longitude,is_coastal_area,is_hilly_area,principal_name,head_master_name,description,source_url,hse_start_year
43109,32141100406.0,1164.0,,S A M Govt M R S SVellayani,Government,5 - 12,2002.0,VELLAYANI VELLAYANI P O THIRUVANANTHAPURAM PIN 695522,695522,Thiruvananthapuram,Thiruvananthapuram South,Thiruvananthapuram,Kovalam,Thiruvananthapuram,8.460814,76.997515,False,False,NATARAJAN,YAMUNA S,"S A M Govt M R S SVellayani is a Government educational institution established in 2002. Situated in the district of Thiruvananthapuram, it offers classes for levels 5 - 12. The campus spans across 90 Cent and features 8 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab and a Playground.",https://sametham.kite.kerala.gov.in/43109,2008.0
18227,32050100818.0,,,AMLPS Vavoor,Aided,1 - 4,1941.0,vettupara,673645,Malappuram,Kizhisseri,Malappuram,Kondotty,Malappuram *,11.23995,75.99469999999998,True,True,,RAZIYA P,"AMLPS Vavoor is a Aided educational institution established in 1941. Situated in the district of Malappuram, it offers classes for levels 1 - 4. The campus spans across 26 cent and features 15 classrooms. Students have access to excellent facilities including a Computer Lab.",https://sametham.kite.kerala.gov.in/18227,
24445,32071001406.0,,,"RMVHSS L.P Section,Perinjanam",Unaided Recognised,1 - 4,2003.0,Perinjanam,680686,Thrissur,Valappad,Chavakkad,Chalakudy,Chalakudy *,,,True,True,,Indukala T.,"RMVHSS L.P Section,Perinjanam is a Unaided Recognised educational institution established in 2003. Situated in the district of Thrissur, it offers classes for levels 1 - 4. The campus spans across 2 and features 12 classrooms. Students have access to excellent facilities including a Computer Lab, a Playground, a Multi Media Room and an Auditorium.",https://sametham.kite.kerala.gov.in/24445,
48047,32050300618.0,11007.0,,VMCGHSS Wandoor,Government,5 - 12,1948.0,Wandoor,679328,Malappuram,Wandoor,Wandoor,Wandoor,Wayanad *,11.197625,76.227503,False,True,DEEPA ET,USHA,"VMCGHSS Wandoor is a Government educational institution established in 1948. Situated in the district of Malappuram, it offers classes for levels 5 - 12. The campus spans across 12.52 and features 59 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground and a Multi Media Room.",https://sametham.kite.kerala.gov.in/48047,1990.0
38017,32120400708.0,3004.0,,Govt. H.S.SKadammanitta,Government,5 - 12,1929.0,Kadammanitta,689649,Pathanamthitta,Kozhencherry,Pathanamthitta,Aranmula,Pathanamthitta *,9.305671,76.77456599999998,False,False,syamalapk,SREELATHA R,"Govt. H.S.SKadammanitta is a Government educational institution established in 1929. Situated in the district of Pathanamthitta, it offers classes for levels 5 - 12. The campus spans across 4acre 95.75cent and features 14 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground and a Multi Media Room.",https://sametham.kite.kerala.gov.in/38017,1997.0
18721,32050500210.0,,,ALPS Manalaya,Aided,1 - 4,1952.0,Manalaya,679357,Malappuram,Perinthalmanna,Malappuram,Perinthalmanna,Malappuram *,10.92218,76.26585,True,True,,Jayasree.K.P,"ALPS Manalaya is a Aided educational institution established in 1952. Situated in the district of Malappuram, it offers classes for levels 1 - 4. The campus spans across 1.83 and features 6 classrooms. Students have access to excellent facilities including a Playground.",https://sametham.kite.kerala.gov.in/18721,
13711,32021001504.0,,,MANGARA ST THOMASLPS,Aided,1 - 4,1982.0,Mangara,670581,Kannur,Thalparamba North,Thaliparamba,Taliparamba,Kannur,12.142267,75.42884599999998,True,True,,Sr.Sinimol Joseph,"MANGARA ST THOMASLPS is a Aided educational institution established in 1982. Situated in the district of Kannur, it offers classes for levels 1 - 4. The campus spans across 1.50 Acre and features 10 classrooms. Students have access to excellent facilities including a Computer Lab, a Playground, a Multi Media Room and an Auditorium.",https://sametham.kite.kerala.gov.in/13711,
42502,32140600202.0,,,Govt. LPS Aruvikkara,Government,1 - 4,1965.0,ARUVIKKARA,695564,Thiruvananthapuram,Nedumangad,Attingal,Aruvikkara,Attingal *,8.569594999999998,77.02358099999998,True,True,,M T RAJALEKSHMI,"Govt. LPS Aruvikkara is a Government educational institution established in 1965. Situated in the district of Thiruvananthapuram, it offers classes for levels 1 - 4. The campus spans across 1.6 and features 15 classrooms. Students have access to excellent facilities including an Auditorium.",https://sametham.kite.kerala.gov.in/42502,
44329,32140401102.0,,,St.Francis U. P. S.Ezhacode,Aided,5 -7,1983.0,Ezhacode,695573,Thiruvananthapuram,Kattakada,Neyyattinkara,Kattakkada,Attingal *,8.504891,77.022892,True,True,,LEKHA RAKSON,"St.Francis U. P. S.Ezhacode is a Aided educational institution established in 1983. Situated in the district of Thiruvananthapuram, it offers classes for levels 5 -7. The campus spans across 1.5 and features 4 classrooms. Students have access to excellent facilities including a Science Lab, a Multi Media Room and an Auditorium.",https://sametham.kite.kerala.gov.in/44329,
23324,32070801804.0,,,O M S U P SERAVAKKAD,Aided,1 - 7,1948.0,ERAVAKKAD,680301,Thrissur,Irinjalakuda,Irinjalakuda,Pudukkad,Thrissur,10.435948,76.246375,True,True,,JYOTHI M K,"O M S U P SERAVAKKAD is a Aided educational institution established in 1948. Situated in the district of Thrissur, it offers classes for levels 1 - 7. The campus spans across 1.78 and features 11 classrooms. Students have access to excellent facilities including a Computer Lab and a Playground.",https://sametham.kite.kerala.gov.in/23324,
47102,32040601002.0,10169.0,,Markaz Girls HSKaranthur,Aided,5 - 12,1982.0,karanthur,673571,Kozhikode,Kunnamangalam,Thamarassery,Kunnamangalam,Kozhikode,11.30671,75.870722,False,False,BASHEER VP,NIYAS CHOLA,"Markaz Girls HSKaranthur is a Aided educational institution established in 1982. Situated in the district of Kozhikode, it offers classes for levels 5 - 12. The campus spans across 105.88 and features 35 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground and a Multi Media Room.",https://sametham.kite.kerala.gov.in/47102,2010.0
12552,32010700311.0,,,A. U. P. S. Podavoor,Aided,1 - 7,1939.0,Podavoor,671313,Kasaragod,Cheruvathur,Kanhangad,Trikkarippur,Kasaragod,12.268456,75.222232,True,True,,V M Remadevi,"A. U. P. S. Podavoor is a Aided educational institution established in 1939. Situated in the district of Kasaragod, it offers classes for levels 1 - 7. The campus spans across 1Acre and features 12 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab and a Multi Media Room.",https://sametham.kite.kerala.gov.in/12552,
41661,32130900607.0,,,N S S U P SPunukkannoor,Aided,5 -7,1957.0,PUNUKKONNOOR,691577,Kollam,Kundara,Kollam,Kundara,Kollam,,,True,True,,A BEENA,"N S S U P SPunukkannoor is a Aided educational institution established in 1957. Situated in the district of Kollam, it offers classes for levels 5 -7. The campus spans across 1.30 acre and features 8 classrooms. Students have access to excellent facilities including a Computer Lab and a Science Lab.",https://sametham.kite.kerala.gov.in/41661,
28040,32080400401.0,7212.0,,Vimalamatha H SKadalikkadManjalloor,Aided,5 - 12,1962.0,Kadalikad,686670,Ernakulam,Kalloorkadu,Muvattupuzha,Muvattupuzha,Idukki,9.925038,76.67406699999998,False,False,Saly George,Shiby P Sebastian,"Vimalamatha H SKadalikkadManjalloor is a Aided educational institution established in 1962. Situated in the district of Ernakulam, it offers classes for levels 5 - 12. The campus spans across 3.5 and features 27 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground, a Multi Media Room and an Auditorium.",https://sametham.kite.kerala.gov.in/28040,2015.0
35347,32110200704.0,,,M. M. V. M. U. P. S.Thamallackal,Aided,5 -7,1964.0,KUMARAPURAM,690548,Alappuzha,Ambalappuzha,Alappuzha,Haripad,Alappuzha,9.288737,76.42788799999998,True,True,,R GIRISH CHANDRAN,"M. M. V. M. U. P. S.Thamallackal is a Aided educational institution established in 1964. Situated in the district of Alappuzha, it offers classes for levels 5 -7. The campus spans across 1acre and features 13 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground and an Auditorium.",https://sametham.kite.kerala.gov.in/35347,
47027,32040100715.0,10116.0,,N N Kakkad Smaraka GH S S AVIDANALLUR,Government,1 - 12,1908.0,AVITANALLUR,673614,Kozhikode,Perambra,Thamarassery,Balusseri,Kozhikode,11.496058,75.80974899999998,False,False,A Pradeep Kumar,Mini KK,"N N Kakkad Smaraka GH S S AVIDANALLUR is a Government educational institution established in 1908. Situated in the district of Kozhikode, it offers classes for levels 1 - 12. The campus spans across 96 cent and features 33 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab and a Multi Media Room.",https://sametham.kite.kerala.gov.in/47027,2004.0
24003,32071300109.0,8191.0,,L. F. Girls H. SChelakkara,Aided,5 - 12,1930.0,CHELAKKARA,680586,Thrissur,Wadakancheri,Chavakkad,Chelakkara,Alathur (SC) *,10.694109,76.34296299999998,False,True,Sr Princy C O,SR ANNIE K O,"L. F. Girls H. SChelakkara is a Aided educational institution established in 1930. Situated in the district of Thrissur, it offers classes for levels 5 - 12. The campus spans across 1.76 and features 36 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground and a Multi Media Room.",https://sametham.kite.kerala.gov.in/24003,2010.0
41515,32130300108.0,,,G.L.P.S Mylakkad,Government,1 - 4,1938.0,Mylakkad,691571,Kollam,Chathannoor,Kollam,Chathannoor,Kollam,,,True,True,,SHEEJA V,"G.L.P.S Mylakkad is a Government educational institution established in 1938. Situated in the district of Kollam, it offers classes for levels 1 - 4. The campus spans across .57 and features 8 classrooms.",https://sametham.kite.kerala.gov.in/41515,
32238,32100200107.0,,,MMM UM UPS Karakkad,Aided,1 - 7,1976.0,Nadackal,686121,Kottayam,Erattupetta,Kanjirappally,Poonjar,Pathanamthitta *,9.696179,76.788793,True,True,,SEMEENA V K,"MMM UM UPS Karakkad is a Aided educational institution established in 1976. Situated in the district of Kottayam, it offers classes for levels 1 - 7. The campus spans across 1.5 and features 36 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab and a Playground.",https://sametham.kite.kerala.gov.in/32238,
26542,32081400406.0,,,S.S .Araya .U.P.S.Pallippuram,Aided,1 - 7,1920.0,Pallipuram,683514,Ernakulam,Vypeen,Ernakulam,Vypeen,Ernakulam,10.155365,76.187565,True,True,,Nithyamol K R,"S.S .Araya .U.P.S.Pallippuram is a Aided educational institution established in 1920. Situated in the district of Ernakulam, it offers classes for levels 1 - 7. The campus spans across 62 cent and features 10 classrooms. Students have access to excellent facilities including a Computer Lab and a Science Lab.",https://sametham.kite.kerala.gov.in/26542,
38259,32120100502.0,,,D.B.U.P.S Angadical,Aided,5 -7,1952.0,Angadical,689648,Pathanamthitta,Adoor,Pathanamthitta,Adoor,Pathanamthitta *,9.20835,76.78258599999998,True,True,,Sajikumar B S,"D.B.U.P.S Angadical is a Aided educational institution established in 1952. Situated in the district of Pathanamthitta, it offers classes for levels 5 -7. The campus spans across .692 and features 4 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground and an Auditorium.",https://sametham.kite.kerala.gov.in/38259,
25813,32081000312.0,,,Govt. K. V. L. P. S.North Paravoor,Government,1 - 4,1924.0,Vedimara,683520,Ernakulam,North Paravur,Aluva,Paravur,Ernakulam,10.148288,76.24437,True,True,,UNNI K A,"Govt. K. V. L. P. S.North Paravoor is a Government educational institution established in 1924. Situated in the district of Ernakulam, it offers classes for levels 1 - 4. The campus spans across 50cent and features 6 classrooms. Students have access to excellent facilities including a Computer Lab.",https://sametham.kite.kerala.gov.in/25813,
19441,32051200205.0,,,G. M. U. P. S.Kakkad,Government,1 - 7,1912.0,kakkad,676306,Malappuram,Parappanangadi,Thirurangadi,Tirurangadi,Ponnani,11.03522,75.93823999999998,True,True,,ABDUL AZEEZ PM,"G. M. U. P. S.Kakkad is a Government educational institution established in 1912. Situated in the district of Malappuram, it offers classes for levels 1 - 7. The campus spans across 50 CENT and features 29 classrooms. Students have access to excellent facilities including a Computer Lab and an Auditorium.",https://sametham.kite.kerala.gov.in/19441,
17245,32040501802.0,,,G. U. P. S. VellayilWest,Government,1 - 7,1864.0,Vellayil,673032,Kozhikode,Kozhikode City,Kozhikode,Kozhikode North,Kozhikode,11.261308,75.770733,True,True,,SHEEBA E,"G. U. P. S. VellayilWest is a Government educational institution established in 1864. Situated in the district of Kozhikode, it offers classes for levels 1 - 7. The campus spans across .28 Acre and features 13 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Multi Media Room and an Auditorium.",https://sametham.kite.kerala.gov.in/17245,
42653,32140800103.0,,,Govt. U.P.S. Vithura,Government,1 - 7,1902.0,Vithura,695551,Thiruvananthapuram,Palode,Attingal,Aruvikkara,Attingal *,8.672224,77.08381099999998,True,True,,SOBHANA DEVI P P,"Govt. U.P.S. Vithura is a Government educational institution established in 1902. Situated in the district of Thiruvananthapuram, it offers classes for levels 1 - 7. The campus spans across 1.5 and features 55 classrooms. Students have access to excellent facilities including a Computer Lab and a Science Lab.",https://sametham.kite.kerala.gov.in/42653,
17468,,,,Guardian`s E. M. S.Athanikkal,Unaided Recognised,1 - 7,1981.0,Athanikkal,673005,Kozhikode,Chevayur,Kozhikode,Kozhikode North,Kozhikode,,,True,True,,Praseena,"Guardian`s E. M. S.Athanikkal is a Unaided Recognised educational institution established in 1981. Situated in the district of Kozhikode, it offers classes for levels 1 - 7. The campus spans across 86 cents and features 7 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground and a Multi Media Room.",https://sametham.kite.kerala.gov.in/17468,
18632,32051500109.0,,,A M L P SPariyapruam,Aided,1 - 4,1925.0,pariyapuram,679321,Malappuram,Mankada,Malappuram,Mankada,Malappuram *,10.96796,76.19787499999998,True,True,,GOURI E,"A M L P SPariyapruam is a Aided educational institution established in 1925. Situated in the district of Malappuram, it offers classes for levels 1 - 4. The campus spans across 47cent and features 8 classrooms. Students have access to excellent facilities including a Computer Lab, a Playground and a Multi Media Room.",https://sametham.kite.kerala.gov.in/18632,
24050,32071500101.0,8079.0,,National H. S. SEngandiyur,Aided,5 - 12,1946.0,Engandiyur,680615,Thrissur,Valappad,Chavakkad,Guruvayoor,Thrissur,10.502275,76.06696499999998,True,False,SUSEELKUMAR U M,C.S.  SHYNI,"National H. S. SEngandiyur is a Aided educational institution established in 1946. Situated in the district of Thrissur, it offers classes for levels 5 - 12. The campus spans across 3 ACRE 10.5 CEN and features 40 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground, a Multi Media Room and an Auditorium.",https://sametham.kite.kerala.gov.in/24050,2000.0
